Config,Seed,Step,Score
only_tn,69420,444999,9.466666666666667
only_tn,69420,449999,9.666666666666666
only_tn,69420,454999,9.2
only_tn,69420,459999,9.233333333333333
only_tn,69420,464999,35.1
only_tn,69420,469999,9.566666666666666
only_tn,69420,474999,9.266666666666667
only_tn,69420,479999,9.4
only_tn,69420,484999,15.3
only_tn,69420,489999,9.266666666666667
only_tn,69420,494999,9.633333333333333
only_tn,69420,499999,9.166666666666666
only_tn,69420,504999,9.6
only_tn,69420,509999,9.466666666666667
only_tn,69420,514999,9.433333333333334
only_tn,69420,519999,9.466666666666667
only_tn,69420,524999,9.533333333333333
only_tn,69420,529999,9.5
only_tn,69420,534999,9.366666666666667
only_tn,69420,539999,9.333333333333334
only_tn,69420,544999,9.266666666666667
only_tn,69420,549999,9.533333333333333
only_tn,69420,554999,9.333333333333334
only_tn,69420,559999,9.0
only_tn,69420,564999,9.466666666666667
only_tn,69420,569999,9.4
only_tn,69420,574999,9.233333333333333
only_tn,69420,579999,9.266666666666667
only_tn,69420,584999,9.233333333333333
only_tn,69420,589999,9.333333333333334
only_tn,69420,594999,9.433333333333334
only_tn,69420,599999,9.366666666666667
only_tn,69420,604999,9.433333333333334
only_tn,69420,609999,9.066666666666666
only_tn,69420,614999,9.2
only_tn,69420,619999,9.466666666666667
only_tn,69420,624999,9.266666666666667
only_tn,69420,629999,9.5
only_tn,69420,634999,9.266666666666667
only_tn,69420,639999,9.133333333333333
only_tn,69420,644999,9.433333333333334
only_tn,69420,649999,9.466666666666667
only_tn,69420,654999,9.333333333333334
only_tn,69420,659999,11.866666666666667
only_tn,69420,664999,9.466666666666667
only_tn,69420,669999,9.3
only_tn,69420,674999,9.166666666666666
only_tn,69420,679999,9.633333333333333
only_tn,69420,684999,9.4
only_tn,69420,689999,9.366666666666667
only_tn,69420,694999,9.366666666666667
only_tn,69420,699999,9.3
only_tn,69420,704999,9.2
only_tn,69420,709999,9.166666666666666
only_tn,69420,714999,9.2
only_tn,69420,719999,9.2
only_tn,69420,724999,9.433333333333334
only_tn,69420,729999,9.366666666666667
only_tn,69420,734999,9.333333333333334
only_tn,69420,739999,9.366666666666667
only_tn,69420,744999,9.266666666666667
only_tn,69420,749999,9.233333333333333
only_tn,69420,754999,9.333333333333334
only_tn,69420,759999,9.133333333333333
only_tn,69420,764999,9.566666666666666
only_tn,69420,769999,9.1
only_tn,69420,774999,9.366666666666667
only_tn,69420,779999,9.266666666666667
only_tn,69420,784999,9.233333333333333
only_tn,69420,789999,9.433333333333334
only_tn,69420,794999,9.4
only_tn,69420,799999,9.4
only_tn,69420,804999,9.333333333333334
only_tn,69420,809999,9.533333333333333
only_tn,69420,814999,9.2
only_tn,69420,819999,9.466666666666667
only_tn,69420,824999,9.466666666666667
only_tn,69420,829999,9.3
only_tn,69420,834999,9.333333333333334
only_tn,69420,839999,9.366666666666667
only_tn,69420,844999,9.366666666666667
only_tn,69420,849999,9.266666666666667
only_tn,69420,854999,9.466666666666667
only_tn,69420,859999,9.366666666666667
only_tn,69420,864999,9.333333333333334
only_tn,69420,869999,9.366666666666667
only_tn,69420,874999,9.466666666666667
only_tn,69420,879999,9.466666666666667
only_tn,69420,884999,9.7
only_tn,69420,889999,9.3
only_tn,69420,894999,9.866666666666667
only_tn,69420,899999,9.433333333333334
only_tn,69420,904999,9.666666666666666
only_tn,69420,909999,9.366666666666667
only_tn,69420,914999,9.4
only_tn,69420,919999,9.4
only_tn,69420,924999,9.533333333333333
only_tn,69420,929999,9.533333333333333
only_tn,69420,934999,9.166666666666666
only_tn,69420,939999,9.333333333333334
only_tn,69420,944999,9.566666666666666
only_tn,69420,949999,9.6
only_tn,69420,954999,9.366666666666667
only_tn,69420,959999,9.533333333333333
only_tn,69420,964999,9.3
only_tn,69420,969999,9.566666666666666
only_tn,69420,974999,9.433333333333334
only_tn,69420,979999,9.5
only_tn,69420,984999,9.566666666666666
only_tn,69420,989999,9.466666666666667
only_tn,69420,994999,9.366666666666667
only_tn,69420,999999,9.066666666666666
only_tn,420,4999,10.133333333333333
only_tn,420,9999,9.366666666666667
only_tn,420,14999,9.3
only_tn,420,19999,10.766666666666667
only_tn,420,24999,10.066666666666666
only_tn,420,29999,9.266666666666667
only_tn,420,34999,14.9
only_tn,420,39999,9.466666666666667
only_tn,420,44999,9.466666666666667
only_tn,420,49999,9.233333333333333
only_tn,420,54999,9.4
only_tn,420,59999,9.333333333333334
only_tn,420,64999,9.333333333333334
only_tn,420,69999,9.533333333333333
only_tn,420,74999,66.63333333333334
only_tn,420,79999,9.466666666666667
only_tn,420,84999,9.366666666666667
only_tn,420,89999,9.366666666666667
only_tn,420,94999,9.2
only_tn,420,99999,9.166666666666666
only_tn,420,104999,9.3
only_tn,420,109999,9.266666666666667
only_tn,420,114999,9.2
only_tn,420,119999,9.366666666666667
only_tn,420,124999,9.3
only_tn,420,129999,9.533333333333333
only_tn,420,134999,9.333333333333334
only_tn,420,139999,9.366666666666667
only_tn,420,144999,9.366666666666667
only_tn,420,149999,9.433333333333334
only_tn,420,154999,9.166666666666666
only_tn,420,159999,9.333333333333334
only_tn,420,164999,9.4
only_tn,420,169999,9.333333333333334
only_tn,420,174999,9.433333333333334
only_tn,420,179999,9.366666666666667
only_tn,420,184999,9.333333333333334
only_tn,420,189999,9.466666666666667
only_tn,420,194999,9.066666666666666
only_tn,420,199999,9.3
only_tn,420,204999,9.4
only_tn,420,209999,9.2
only_tn,420,214999,9.366666666666667
only_tn,420,219999,9.266666666666667
only_tn,420,224999,9.133333333333333
only_tn,420,229999,9.233333333333333
only_tn,420,234999,9.4
only_tn,420,239999,9.3
only_tn,420,244999,9.566666666666666
only_tn,420,249999,9.5
only_tn,420,254999,9.433333333333334
only_tn,420,259999,9.233333333333333
only_tn,420,264999,9.366666666666667
only_tn,420,269999,9.333333333333334
only_tn,420,274999,9.533333333333333
only_tn,420,279999,9.366666666666667
only_tn,420,284999,9.4
only_tn,420,289999,9.366666666666667
only_tn,420,294999,9.433333333333334
only_tn,420,299999,9.4
only_tn,420,304999,9.533333333333333
only_tn,420,309999,9.3
only_tn,420,314999,9.533333333333333
only_tn,420,319999,9.433333333333334
only_tn,420,324999,9.533333333333333
only_tn,420,329999,9.666666666666666
only_tn,420,334999,9.533333333333333
only_tn,420,339999,9.333333333333334
only_tn,420,344999,9.266666666666667
only_tn,420,349999,9.333333333333334
only_tn,420,354999,9.2
only_tn,420,359999,9.433333333333334
only_tn,420,364999,9.466666666666667
only_tn,420,369999,20.4
only_tn,420,374999,9.333333333333334
only_tn,420,379999,9.4
only_tn,420,384999,9.3
only_tn,420,389999,9.366666666666667
only_tn,420,394999,9.5
only_tn,420,399999,9.266666666666667
only_tn,420,404999,9.4
only_tn,420,409999,9.433333333333334
only_tn,420,414999,9.6
only_tn,420,419999,9.4
only_tn,420,424999,9.333333333333334
only_tn,420,429999,9.333333333333334
only_tn,420,434999,9.2
only_tn,420,439999,9.4
only_tn,420,444999,9.1
only_tn,420,449999,9.466666666666667
only_tn,420,454999,9.366666666666667
only_tn,420,459999,9.333333333333334
only_tn,420,464999,9.566666666666666
only_tn,420,469999,9.3
only_tn,420,474999,9.266666666666667
only_tn,420,479999,9.366666666666667
only_tn,420,484999,9.266666666666667
only_tn,420,489999,9.466666666666667
only_tn,420,494999,9.4
only_tn,420,499999,9.3
only_tn,420,504999,9.5
only_tn,420,509999,9.366666666666667
only_tn,420,514999,9.266666666666667
only_tn,420,519999,9.266666666666667
only_tn,420,524999,9.333333333333334
only_tn,420,529999,9.333333333333334
only_tn,420,534999,9.2
only_tn,420,539999,9.2
only_tn,420,544999,9.333333333333334
only_tn,420,549999,9.466666666666667
only_tn,420,554999,9.866666666666667
only_tn,420,559999,9.366666666666667
only_tn,420,564999,9.3
only_tn,420,569999,9.166666666666666
only_tn,420,574999,9.033333333333333
only_tn,420,579999,9.466666666666667
only_tn,420,584999,9.533333333333333
only_tn,420,589999,9.2
only_tn,420,594999,9.433333333333334
only_tn,420,599999,9.166666666666666
only_tn,420,604999,9.433333333333334
only_tn,420,609999,9.3
only_tn,420,614999,9.333333333333334
only_tn,420,619999,9.333333333333334
only_tn,420,624999,9.566666666666666
only_tn,420,629999,9.466666666666667
only_tn,420,634999,9.066666666666666
only_tn,420,639999,9.666666666666666
only_tn,420,644999,9.366666666666667
only_tn,420,649999,9.466666666666667
only_tn,420,654999,9.466666666666667
only_tn,420,659999,9.4
only_tn,420,664999,9.366666666666667
only_tn,420,669999,9.266666666666667
only_tn,420,674999,9.266666666666667
only_tn,420,679999,9.2
only_tn,420,684999,9.2
only_tn,420,689999,9.333333333333334
only_tn,420,694999,9.4
only_tn,420,699999,9.366666666666667
only_tn,420,704999,9.4
only_tn,420,709999,8.933333333333334
only_tn,420,714999,9.4
only_tn,420,719999,9.3
only_tn,420,724999,9.233333333333333
only_tn,420,729999,9.266666666666667
only_tn,420,734999,9.466666666666667
only_tn,420,739999,9.266666666666667
only_tn,420,744999,9.433333333333334
only_tn,420,749999,9.133333333333333
only_tn,420,754999,9.233333333333333
only_tn,420,759999,9.566666666666666
only_tn,420,764999,9.333333333333334
only_tn,420,769999,9.366666666666667
only_tn,420,774999,9.133333333333333
only_tn,420,779999,9.3
only_tn,420,784999,9.333333333333334
only_tn,420,789999,9.566666666666666
only_tn,420,794999,9.366666666666667
only_tn,420,799999,9.333333333333334
only_tn,420,804999,9.566666666666666
only_tn,420,809999,9.5
only_tn,420,814999,9.466666666666667
only_tn,420,819999,9.233333333333333
only_tn,420,824999,9.366666666666667
only_tn,420,829999,9.366666666666667
only_tn,420,834999,9.2
only_tn,420,839999,9.333333333333334
only_tn,420,844999,9.5
only_tn,420,849999,9.466666666666667
only_tn,420,854999,9.433333333333334
only_tn,420,859999,9.233333333333333
only_tn,420,864999,9.366666666666667
only_tn,420,869999,9.6
only_tn,420,874999,9.5
only_tn,420,879999,9.266666666666667
only_tn,420,884999,9.366666666666667
only_tn,420,889999,9.166666666666666
only_tn,420,894999,9.166666666666666
only_tn,420,899999,9.166666666666666
only_tn,420,904999,9.3
only_tn,420,909999,9.2
only_tn,420,914999,9.2
only_tn,420,919999,9.433333333333334
only_tn,420,924999,9.5
only_tn,420,929999,9.466666666666667
only_tn,420,934999,9.233333333333333
only_tn,420,939999,9.2
only_tn,420,944999,9.533333333333333
only_tn,420,949999,9.233333333333333
only_tn,420,954999,9.5
only_tn,420,959999,9.333333333333334
only_tn,420,964999,9.433333333333334
only_tn,420,969999,9.366666666666667
only_tn,420,974999,9.466666666666667
only_tn,420,979999,9.366666666666667
only_tn,420,984999,9.466666666666667
only_tn,420,989999,9.333333333333334
only_tn,420,994999,9.2
only_tn,420,999999,9.433333333333334
naive,67,4999,49.7
naive,67,9999,73.86666666666666
naive,67,14999,205.23333333333332
naive,67,19999,348.56666666666666
naive,67,24999,381.3333333333333
naive,67,29999,500.0
naive,67,34999,325.6333333333333
naive,67,39999,223.16666666666666
naive,67,44999,498.1333333333333
naive,67,49999,498.0
naive,67,54999,266.8333333333333
naive,67,59999,500.0
naive,67,64999,500.0
naive,67,69999,500.0
naive,67,74999,500.0
naive,67,79999,500.0
naive,67,84999,500.0
naive,67,89999,500.0
naive,67,94999,500.0
naive,67,99999,318.3
naive,67,104999,458.5
naive,67,109999,424.43333333333334
naive,67,114999,297.23333333333335
naive,67,119999,500.0
naive,67,124999,382.3333333333333
naive,67,129999,363.8333333333333
naive,67,134999,500.0
naive,67,139999,500.0
naive,67,144999,500.0
naive,67,149999,413.26666666666665
naive,67,154999,382.5
naive,67,159999,463.26666666666665
naive,67,164999,369.96666666666664
naive,67,169999,189.23333333333332
naive,67,174999,305.3666666666667
naive,67,179999,500.0
naive,67,184999,279.93333333333334
naive,67,189999,500.0
naive,67,194999,500.0
naive,67,199999,500.0
naive,67,204999,500.0
naive,67,209999,500.0
naive,67,214999,500.0
naive,67,219999,500.0
naive,67,224999,94.16666666666667
naive,67,229999,500.0
naive,67,234999,500.0
naive,67,239999,214.33333333333334
naive,67,244999,201.7
naive,67,249999,200.73333333333332
naive,67,254999,500.0
naive,67,259999,500.0
naive,67,264999,500.0
naive,67,269999,500.0
naive,67,274999,500.0
naive,67,279999,500.0
naive,67,284999,500.0
naive,67,289999,500.0
naive,67,294999,500.0
naive,67,299999,500.0
naive,67,304999,364.56666666666666
naive,67,309999,500.0
naive,67,314999,269.56666666666666
naive,67,319999,419.1666666666667
naive,67,324999,220.26666666666668
naive,67,329999,500.0
naive,67,334999,500.0
naive,67,339999,500.0
naive,67,344999,500.0
naive,67,349999,500.0
naive,67,354999,500.0
naive,67,359999,500.0
naive,67,364999,500.0
naive,67,369999,500.0
naive,67,374999,321.46666666666664
naive,67,379999,500.0
naive,67,384999,500.0
naive,67,389999,500.0
naive,67,394999,500.0
naive,67,399999,285.4
naive,67,404999,500.0
naive,67,409999,500.0
naive,67,414999,500.0
naive,67,419999,500.0
naive,67,424999,266.26666666666665
naive,67,429999,500.0
naive,67,434999,500.0
naive,67,439999,500.0
naive,67,444999,500.0
naive,67,449999,500.0
naive,67,454999,500.0
naive,67,459999,500.0
naive,67,464999,500.0
naive,67,469999,500.0
naive,67,474999,500.0
naive,67,479999,500.0
naive,67,484999,500.0
naive,67,489999,500.0
naive,67,494999,500.0
naive,67,499999,500.0
naive,67,504999,500.0
naive,67,509999,500.0
naive,67,514999,500.0
naive,67,519999,312.1666666666667
naive,67,524999,491.1
naive,67,529999,500.0
naive,67,534999,500.0
naive,67,539999,500.0
naive,67,544999,500.0
naive,67,549999,500.0
naive,67,554999,500.0
naive,67,559999,500.0
naive,67,564999,500.0
naive,67,569999,500.0
naive,67,574999,500.0
naive,67,579999,500.0
naive,67,584999,500.0
naive,67,589999,500.0
naive,67,594999,500.0
naive,67,599999,500.0
naive,67,604999,162.1
naive,67,609999,280.03333333333336
naive,67,614999,349.53333333333336
naive,67,619999,500.0
naive,67,624999,500.0
naive,67,629999,500.0
naive,67,634999,500.0
naive,67,639999,326.5
naive,67,644999,243.93333333333334
naive,67,649999,436.93333333333334
naive,67,654999,500.0
naive,67,659999,379.7
naive,67,664999,247.43333333333334
naive,67,669999,500.0
naive,67,674999,500.0
naive,67,679999,500.0
naive,67,684999,172.56666666666666
naive,67,689999,130.4
naive,67,694999,220.96666666666667
naive,67,699999,500.0
naive,67,704999,500.0
naive,67,709999,500.0
naive,67,714999,181.4
naive,67,719999,127.06666666666666
naive,67,724999,146.83333333333334
naive,67,729999,500.0
naive,67,734999,170.3
naive,67,739999,190.93333333333334
naive,67,744999,500.0
naive,67,749999,500.0
naive,67,754999,99.23333333333333
naive,67,759999,500.0
naive,67,764999,500.0
naive,67,769999,500.0
naive,67,774999,500.0
naive,67,779999,500.0
naive,67,784999,500.0
naive,67,789999,447.53333333333336
naive,67,794999,274.5
naive,67,799999,500.0
naive,67,804999,500.0
naive,67,809999,500.0
naive,67,814999,254.66666666666666
naive,67,819999,500.0
naive,67,824999,500.0
naive,67,829999,500.0
naive,67,834999,500.0
naive,67,839999,500.0
naive,67,844999,500.0
naive,67,849999,500.0
naive,67,854999,500.0
naive,67,859999,500.0
naive,67,864999,500.0
naive,67,869999,500.0
naive,67,874999,500.0
naive,67,879999,500.0
naive,67,884999,391.3333333333333
naive,67,889999,500.0
naive,67,894999,500.0
naive,67,899999,500.0
naive,67,904999,500.0
naive,67,909999,71.16666666666667
naive,67,914999,343.1333333333333
naive,67,919999,392.46666666666664
naive,67,924999,500.0
naive,67,929999,500.0
naive,67,934999,500.0
naive,67,939999,500.0
naive,67,944999,500.0
naive,67,949999,500.0
naive,67,954999,500.0
naive,67,959999,222.16666666666666
naive,67,964999,231.8
naive,67,969999,500.0
naive,67,974999,358.3
naive,67,979999,500.0
naive,67,984999,500.0
naive,67,989999,500.0
naive,67,994999,500.0
naive,67,999999,500.0
naive,69420,4999,79.23333333333333
naive,69420,9999,85.0
naive,69420,14999,101.06666666666666
naive,69420,19999,59.06666666666667
naive,69420,24999,176.9
naive,69420,29999,168.46666666666667
naive,69420,34999,165.86666666666667
naive,69420,39999,360.8333333333333
naive,69420,44999,500.0
naive,69420,49999,242.76666666666668
naive,69420,54999,500.0
naive,69420,59999,500.0
naive,69420,64999,500.0
naive,69420,69999,347.1666666666667
naive,69420,74999,143.33333333333334
naive,69420,79999,172.86666666666667
naive,69420,84999,127.03333333333333
naive,69420,89999,218.06666666666666
naive,69420,94999,100.1
naive,69420,99999,500.0
naive,69420,104999,397.26666666666665
naive,69420,109999,500.0
naive,69420,114999,157.6
naive,69420,119999,500.0
naive,69420,124999,500.0
naive,69420,129999,497.1333333333333
naive,69420,134999,495.03333333333336
naive,69420,139999,358.2
naive,69420,144999,500.0
naive,69420,149999,500.0
naive,69420,154999,500.0
naive,69420,159999,500.0
naive,69420,164999,231.4
naive,69420,169999,104.6
naive,69420,174999,500.0
naive,69420,179999,500.0
naive,69420,184999,9.7
naive,69420,189999,500.0
naive,69420,194999,500.0
naive,69420,199999,500.0
naive,69420,204999,499.8666666666667
naive,69420,209999,500.0
naive,69420,214999,296.8333333333333
naive,69420,219999,500.0
naive,69420,224999,500.0
naive,69420,229999,98.7
naive,69420,234999,500.0
naive,69420,239999,500.0
naive,69420,244999,175.83333333333334
naive,69420,249999,242.36666666666667
naive,69420,254999,500.0
naive,69420,259999,499.76666666666665
naive,69420,264999,500.0
naive,69420,269999,500.0
naive,69420,274999,500.0
naive,69420,279999,101.3
naive,69420,284999,212.63333333333333
naive,69420,289999,500.0
naive,69420,294999,500.0
naive,69420,299999,500.0
naive,69420,304999,11.4
naive,69420,309999,500.0
naive,69420,314999,282.8
naive,69420,319999,392.0
naive,69420,324999,500.0
naive,69420,329999,500.0
naive,69420,334999,12.3
naive,69420,339999,479.1666666666667
naive,69420,344999,157.46666666666667
naive,69420,349999,500.0
naive,69420,354999,500.0
naive,69420,359999,500.0
naive,69420,364999,500.0
naive,69420,369999,500.0
naive,69420,374999,17.333333333333332
naive,69420,379999,500.0
naive,69420,384999,500.0
naive,69420,389999,118.23333333333333
naive,69420,394999,500.0
naive,69420,399999,500.0
naive,69420,404999,500.0
naive,69420,409999,425.2
naive,69420,414999,500.0
naive,69420,419999,346.96666666666664
naive,69420,424999,500.0
naive,69420,429999,500.0
naive,69420,434999,500.0
naive,69420,439999,500.0
naive,69420,444999,500.0
naive,69420,449999,500.0
naive,69420,454999,500.0
naive,69420,459999,500.0
naive,69420,464999,393.76666666666665
naive,69420,469999,178.13333333333333
naive,69420,474999,432.7
naive,69420,479999,237.53333333333333
naive,69420,484999,500.0
naive,69420,489999,500.0
naive,69420,494999,10.7
naive,69420,499999,130.6
naive,69420,504999,144.53333333333333
naive,69420,509999,191.53333333333333
naive,69420,514999,500.0
naive,69420,519999,500.0
naive,69420,524999,500.0
naive,69420,529999,500.0
naive,69420,534999,500.0
naive,69420,539999,500.0
naive,69420,544999,500.0
naive,69420,549999,500.0
naive,69420,554999,500.0
naive,69420,559999,174.6
naive,69420,564999,247.03333333333333
naive,69420,569999,500.0
naive,69420,574999,500.0
naive,69420,579999,500.0
naive,69420,584999,500.0
naive,69420,589999,500.0
naive,69420,594999,500.0
naive,69420,599999,500.0
naive,69420,604999,500.0
naive,69420,609999,500.0
naive,69420,614999,500.0
naive,69420,619999,500.0
naive,69420,624999,500.0
naive,69420,629999,500.0
naive,69420,634999,500.0
naive,69420,639999,500.0
naive,69420,644999,500.0
naive,69420,649999,500.0
naive,69420,654999,198.76666666666668
naive,69420,659999,193.13333333333333
naive,69420,664999,500.0
naive,69420,669999,500.0
naive,69420,674999,500.0
naive,69420,679999,500.0
naive,69420,684999,500.0
naive,69420,689999,500.0
naive,69420,694999,500.0
naive,69420,699999,500.0
naive,69420,704999,467.76666666666665
naive,69420,709999,500.0
naive,69420,714999,500.0
naive,69420,719999,500.0
naive,69420,724999,500.0
naive,69420,729999,500.0
naive,69420,734999,500.0
naive,69420,739999,135.66666666666666
naive,69420,744999,500.0
naive,69420,749999,500.0
naive,69420,754999,500.0
naive,69420,759999,500.0
naive,69420,764999,500.0
naive,69420,769999,311.96666666666664
naive,69420,774999,377.73333333333335
naive,69420,779999,500.0
naive,69420,784999,500.0
naive,69420,789999,500.0
naive,69420,794999,500.0
naive,69420,799999,494.8
naive,69420,804999,500.0
naive,69420,809999,500.0
naive,69420,814999,500.0
naive,69420,819999,500.0
naive,69420,824999,500.0
naive,69420,829999,496.53333333333336
naive,69420,834999,500.0
naive,69420,839999,500.0
naive,69420,844999,500.0
naive,69420,849999,500.0
naive,69420,854999,500.0
naive,69420,859999,500.0
naive,69420,864999,500.0
naive,69420,869999,500.0
naive,69420,874999,500.0
naive,69420,879999,500.0
naive,69420,884999,500.0
naive,69420,889999,500.0
naive,69420,894999,500.0
naive,69420,899999,500.0
naive,69420,904999,251.26666666666668
naive,69420,909999,156.1
naive,69420,914999,500.0
naive,69420,919999,500.0
naive,69420,924999,500.0
naive,69420,929999,500.0
naive,69420,934999,500.0
naive,69420,939999,500.0
naive,69420,944999,500.0
naive,69420,949999,500.0
naive,69420,954999,500.0
naive,69420,959999,500.0
naive,69420,964999,500.0
naive,69420,969999,500.0
naive,69420,974999,500.0
naive,69420,979999,500.0
naive,69420,984999,500.0
naive,69420,989999,500.0
naive,69420,994999,500.0
naive,69420,999999,500.0
naive,69,4999,22.733333333333334
naive,69,9999,166.26666666666668
naive,69,14999,274.1666666666667
naive,69,19999,480.53333333333336
naive,69,24999,490.7
naive,69,29999,498.3333333333333
naive,69,34999,450.03333333333336
naive,69,39999,356.56666666666666
naive,69,44999,500.0
naive,69,49999,500.0
naive,69,54999,500.0
naive,69,59999,500.0
naive,69,64999,499.7
naive,69,69999,418.96666666666664
naive,69,74999,500.0
naive,69,79999,136.66666666666666
naive,69,84999,229.06666666666666
naive,69,89999,500.0
naive,69,94999,493.76666666666665
naive,69,99999,500.0
naive,69,104999,500.0
naive,69,109999,500.0
naive,69,114999,500.0
naive,69,119999,500.0
naive,69,124999,500.0
naive,69,129999,500.0
naive,69,134999,500.0
naive,69,139999,299.0
naive,69,144999,445.8666666666667
naive,69,149999,500.0
naive,69,154999,390.56666666666666
naive,69,159999,500.0
naive,69,164999,467.3666666666667
naive,69,169999,500.0
naive,69,174999,364.0
naive,69,179999,500.0
naive,69,184999,111.7
naive,69,189999,147.13333333333333
naive,69,194999,500.0
naive,69,199999,408.03333333333336
naive,69,204999,191.23333333333332
naive,69,209999,475.8
